Timestamp,MQ4,MQ3,MQ7,MQ135,MQ136,Temp,Hum,PM,Label,Time
15:12:07.224,327,246,460,245,443,21.5,51.7,787,0,2024-12-01 12:10:47
15:34:20.257,327,243,463,265,446,21.3,52.5,635,0,2024-12-01 12:10:48
14:51:46.990,339,268,460,254,446,21.6,51.9,393,0,2024-12-01 12:10:49
15:00:07.208,334,259,475,249,442,21.5,52.3,673,0,2024-12-01 12:10:50
15:39:02.528,337,245,481,264,441,21.3,53.6,534,0,2024-12-01 12:10:51
14:54:05.906,342,271,456,244,451,21.6,52.7,611,0,2024-12-01 12:10:52
15:56:21.980,345,256,494,258,447,21.2,54.4,712,0,2024-12-01 12:10:53
14:48:43.719,324,269,475,238,443,21.6,53.4,372,0,2024-12-01 12:10:54
15:46:37.829,324,247,493,270,432,21.4,54.8,601,0,2024-12-01 12:10:55
15:10:17.274,327,258,472,252,445,21.5,54.3,645,0,2024-12-01 12:10:56
15:19:47.672,332,260,515,256,446,21.5,55.0,632,0,2024-12-01 12:10:57
15:14:17.811,326,242,463,264,452,21.5,55.2,802,0,2024-12-01 12:10:58
15:24:05.377,341,248,481,265,454,21.4,55.9,567,0,2024-12-01 12:10:59
15:35:58.997,321,229,482,274,447,21.4,56.5,626,0,2024-12-01 12:11:00
15:14:25.214,326,244,482,260,450,21.4,56.4,627,0,2024-12-01 12:11:01
15:41:38.881,321,245,464,281,451,21.4,57.2,577,0,2024-12-01 12:11:02
15:20:10.914,341,247,472,246,460,21.4,57.0,865,0,2024-12-01 12:11:03
14:56:52.794,322,270,483,243,456,21.5,57.1,640,0,2024-12-01 12:11:04
15:10:02.471,332,237,470,246,448,21.5,57.7,783,0,2024-12-01 12:11:05
14:59:33.398,337,239,483,232,449,21.5,57.5,657,0,2024-12-01 12:11:06
15:18:46.891,332,249,473,252,462,21.5,58.4,871,0,2024-12-01 12:11:07
15:06:34.671,339,251,538,252,445,21.5,58.5,609,0,2024-12-01 12:11:08
15:01:42.857,330,267,461,238,444,21.6,58.7,605,0,2024-12-01 12:11:09
15:31:22.745,342,253,526,264,451,21.4,59.5,537,0,2024-12-01 12:11:10
14:53:57.983,335,276,475,291,455,21.6,59.2,513,0,2024-12-01 12:11:11
15:20:06.161,325,248,469,266,454,21.4,60.2,655,0,2024-12-01 12:11:12
15:35:32.069,336,235,505,253,458,21.4,60.9,621,0,2024-12-01 12:11:13
14:54:56.617,321,263,462,249,458,21.6,60.1,457,0,2024-12-01 12:11:14
15:37:07.405,330,263,494,262,444,21.3,61.8,512,0,2024-12-01 12:11:15
15:49:49.575,331,246,494,298,450,21.3,61.9,456,0,2024-12-01 12:11:16
14:53:47.951,325,265,475,237,422,21.6,61.1,500,0,2024-12-01 12:11:17
15:31:31.194,338,246,497,247,442,21.4,62.1,599,0,2024-12-01 12:11:18
15:32:30.356,332,250,493,258,455,21.4,62.7,460,0,2024-12-01 12:11:19
15:33:09.479,318,264,468,268,455,21.4,63.1,536,0,2024-12-01 12:11:20
15:20:51.577,342,235,482,259,453,21.4,63.2,687,0,2024-12-01 12:11:21
15:30:20.957,335,254,489,271,451,21.4,63.5,564,0,2024-12-01 12:11:22
15:11:52.417,344,263,510,257,451,21.5,63.6,708,0,2024-12-01 12:11:23
15:30:13.035,336,231,489,253,447,21.4,64.2,594,0,2024-12-01 12:11:24
14:55:10.346,345,265,487,236,463,21.6,63.9,618,0,2024-12-01 12:11:25
14:59:53.474,334,268,508,241,460,21.5,64.4,633,0,2024-12-01 12:11:26
15:46:37.829,338,256,484,268,446,21.4,65.5,601,0,2024-12-01 12:11:27
15:17:15.448,314,264,485,235,454,21.5,65.2,797,0,2024-12-01 12:11:28
15:18:43.191,345,250,483,262,451,21.5,65.7,721,0,2024-12-01 12:11:29
15:06:11.942,346,253,488,259,465,21.5,66.1,703,0,2024-12-01 12:11:30
15:26:59.670,320,230,500,247,450,21.4,66.6,544,0,2024-12-01 12:11:31
15:39:28.405,341,243,499,256,451,21.4,67.2,528,0,2024-12-01 12:11:32
15:00:36.797,317,269,481,258,465,21.5,66.7,655,0,2024-12-01 12:11:33
14:51:38.012,349,289,535,252,463,21.6,66.9,558,0,2024-12-01 12:11:34
15:09:13.297,333,270,488,297,415,21.5,67.6,745,0,2024-12-01 12:11:35
15:17:45.049,337,228,485,237,448,21.5,68.3,729,0,2024-12-01 12:11:36
15:21:58.115,337,251,558,254,463,21.4,68.5,679,0,2024-12-01 12:11:37
15:37:01.594,336,251,506,265,448,21.3,69.6,521,0,2024-12-01 12:11:38
15:24:25.973,348,258,514,263,450,21.4,69.2,544,0,2024-12-01 12:11:39
15:31:27.498,342,234,485,237,460,21.4,69.6,586,0,2024-12-01 12:11:40
15:34:09.163,331,240,508,273,441,21.4,70.3,624,0,2024-12-01 12:11:41
15:11:04.311,360,267,499,256,457,21.6,69.5,761,0,2024-12-01 12:11:42
15:18:51.119,336,259,504,250,466,21.4,70.7,788,0,2024-12-01 12:11:43
15:10:25.201,348,249,481,232,454,21.4,70.4,790,0,2024-12-01 12:11:44
15:49:26.341,354,253,492,272,475,21.4,71.7,568,0,2024-12-01 12:11:45
14:57:40.339,345,279,493,237,463,21.5,71.1,655,0,2024-12-01 12:11:46
15:43:02.877,347,255,511,278,465,21.3,72.4,579,0,2024-12-01 12:11:47
14:51:12.660,322,283,483,245,461,21.6,71.5,379,0,2024-12-01 12:11:48
15:22:21.351,336,248,495,253,450,21.4,72.4,714,0,2024-12-01 12:11:49
15:24:39.704,353,254,495,251,455,21.4,73.0,690,0,2024-12-01 12:11:50
15:28:09.934,345,268,541,268,463,21.4,73.3,512,0,2024-12-01 12:11:51
15:47:13.748,336,266,517,288,449,21.3,74.0,503,0,2024-12-01 12:11:52
15:28:27.891,346,255,506,288,474,21.6,74.0,646,0,2024-12-01 12:11:53
15:48:05.527,321,262,487,280,468,21.3,74.7,470,0,2024-12-01 12:11:54
15:30:39.442,348,251,512,261,454,21.5,74.6,605,0,2024-12-01 12:11:55
15:09:28.100,333,254,501,246,465,21.6,74.5,750,0,2024-12-01 12:11:56
15:18:59.575,343,258,496,249,441,21.6,75.3,818,0,2024-12-01 12:11:57
15:12:10.398,340,258,500,244,468,21.5,75.3,823,0,2024-12-01 12:11:58
15:17:26.547,452,265,477,254,472,21.4,75.6,710,0,2024-12-01 12:11:59
15:07:04.272,337,265,494,265,449,21.5,76.1,666,0,2024-12-01 12:12:00
15:53:32.442,337,249,518,237,452,21.3,77.0,465,0,2024-12-01 12:12:01
15:30:01.943,344,270,507,263,470,21.5,77.0,528,0,2024-12-01 12:12:02
15:55:06.986,346,275,518,272,435,21.2,77.7,523,0,2024-12-01 12:12:03
15:11:19.644,345,271,496,266,444,21.5,77.5,721,0,2024-12-01 12:12:04
15:40:34.430,344,272,522,274,473,21.3,78.3,544,0,2024-12-01 12:12:05
15:10:29.955,354,264,510,257,454,21.4,77.9,802,0,2024-12-01 12:12:06
15:27:22.917,347,257,507,284,461,21.4,78.8,507,0,2024-12-01 12:12:07
15:32:44.631,330,248,543,283,461,21.4,79.2,573,0,2024-12-01 12:12:08
14:55:15.626,352,282,486,247,471,21.6,78.7,614,0,2024-12-01 12:12:09
15:07:41.813,341,251,507,253,464,21.5,79.3,783,0,2024-12-01 12:12:10
15:35:45.270,353,271,518,278,458,21.4,80.5,598,0,2024-12-01 12:12:11
15:54:12.052,355,254,559,272,471,21.3,80.7,517,0,2024-12-01 12:12:12
15:04:22.529,346,267,496,218,483,21.5,80.3,633,0,2024-12-01 12:12:13
15:52:51.241,354,256,518,287,475,21.3,81.6,533,0,2024-12-01 12:12:14
15:23:17.326,364,256,498,268,476,21.4,81.3,706,0,2024-12-01 12:12:15
15:44:47.443,363,271,513,277,445,21.4,82.3,537,0,2024-12-01 12:12:16
15:21:49.139,341,256,527,270,452,21.4,81.9,701,0,2024-12-01 12:12:17
15:30:01.943,350,258,512,278,472,21.5,82.4,528,0,2024-12-01 12:12:18
15:41:29.904,324,273,518,268,461,21.4,83.0,479,0,2024-12-01 12:12:19
15:07:47.631,354,257,496,277,485,21.5,82.7,697,0,2024-12-01 12:12:20
15:41:49.975,341,264,513,278,470,21.4,83.6,520,0,2024-12-01 12:12:21
15:13:07.490,350,258,496,253,478,21.5,83.4,665,0,2024-12-01 12:12:22
14:50:43.083,352,287,482,252,503,21.5,83.4,398,0,2024-12-01 12:12:23
15:02:00.819,349,258,519,251,465,21.6,83.7,629,0,2024-12-01 12:12:24
15:35:10.948,342,268,522,268,444,21.5,85.2,502,0,2024-12-01 12:12:25
15:56:42.050,356,260,527,277,467,21.3,85.9,843,0,2024-12-01 12:12:26
15:46:46.805,352,262,529,263,481,21.4,85.7,568,0,2024-12-01 12:12:27
15:28:08.349,347,260,512,280,471,21.5,85.8,575,0,2024-12-01 12:12:28
15:44:12.592,359,254,532,313,470,21.4,86.4,457,0,2024-12-01 12:12:29
14:48:17.837,360,286,580,264,478,21.7,85.3,295,0,2024-12-01 12:12:30
14:53:34.743,353,272,493,271,479,21.6,85.5,708,0,2024-12-01 12:12:31
15:54:29.488,351,274,531,276,476,21.3,86.3,495,0,2024-12-01 12:12:32
14:59:23.367,348,267,536,256,473,21.5,85.5,660,0,2024-12-01 12:12:33
14:59:50.832,362,288,516,268,474,21.5,85.5,674,0,2024-12-01 12:12:34
15:35:52.662,346,251,522,274,470,21.4,86.4,506,0,2024-12-01 12:12:35
15:36:19.347,353,279,529,279,484,21.4,86.4,590,0,2024-12-01 12:12:36
15:08:33.638,359,263,503,274,447,21.5,85.6,697,0,2024-12-01 12:12:37
15:36:47.863,359,229,521,267,480,21.3,86.4,600,0,2024-12-01 12:12:38
15:20:37.848,341,256,517,275,473,21.4,85.9,807,0,2024-12-01 12:12:39
14:47:15.524,344,263,487,266,462,21.6,85.3,175,0,2024-12-01 12:12:40
15:02:05.045,359,267,484,187,478,21.6,85.4,598,0,2024-12-01 12:12:41
15:42:42.811,361,263,497,280,477,21.3,86.3,430,0,2024-12-01 12:12:42
15:49:42.710,371,262,523,277,438,21.3,86.7,529,0,2024-12-01 12:12:43
15:11:56.648,343,264,501,247,471,21.5,85.9,696,0,2024-12-01 12:12:44
15:22:03.922,367,262,538,266,475,21.4,86.0,748,0,2024-12-01 12:12:45
15:40:29.678,351,264,521,280,467,21.4,86.3,548,0,2024-12-01 12:12:46
14:46:08.448,356,261,500,297,476,21.6,85.3,296,0,2024-12-01 12:12:47
15:27:57.253,353,261,517,270,480,21.4,86.0,593,0,2024-12-01 12:12:48
15:08:52.142,351,290,498,273,462,21.5,85.7,685,0,2024-12-01 12:12:49
15:19:57.711,361,270,561,273,477,21.4,85.9,653,0,2024-12-01 12:12:50
15:32:27.713,357,275,520,271,457,21.4,86.1,539,0,2024-12-01 12:12:51
15:54:38.996,351,263,532,272,462,21.3,86.3,677,0,2024-12-01 12:12:52
15:40:37.599,358,253,529,271,484,21.3,86.4,574,0,2024-12-01 12:12:53
15:45:02.228,356,266,509,268,484,21.3,86.5,455,0,2024-12-01 12:12:54
14:54:18.055,350,278,499,239,479,21.6,85.3,503,0,2024-12-01 12:12:55
15:54:44.806,352,255,511,297,447,21.3,86.4,496,0,2024-12-01 12:12:56
15:07:03.214,358,260,512,266,461,21.5,85.7,717,0,2024-12-01 12:12:57
15:38:32.427,341,266,504,281,482,21.4,86.7,579,0,2024-12-01 12:12:58
14:58:42.153,364,278,492,254,458,21.5,85.5,595,0,2024-12-01 12:12:59
15:54:50.086,345,264,567,266,469,21.3,86.4,524,0,2024-12-01 12:13:00
15:21:15.871,353,275,509,268,485,21.4,85.9,697,0,2024-12-01 12:13:01
15:48:02.358,349,266,515,272,472,21.3,86.4,489,0,2024-12-01 12:13:02
15:23:04.653,349,254,506,265,460,21.4,85.9,643,0,2024-12-01 12:13:03
14:49:36.006,340,289,515,294,472,21.6,85.5,423,0,2024-12-01 12:13:04
15:41:15.634,360,260,509,280,470,21.3,86.3,524,0,2024-12-01 12:13:05
15:41:38.352,351,259,523,268,478,21.4,86.4,468,0,2024-12-01 12:13:06
15:12:47.403,349,247,500,249,472,21.5,85.6,728,0,2024-12-01 12:13:07
15:20:57.386,365,265,537,268,471,21.4,86.0,677,0,2024-12-01 12:13:08
14:58:02.521,355,259,489,234,479,21.5,85.4,725,0,2024-12-01 12:13:09
15:43:56.752,356,258,527,264,480,21.3,86.4,483,0,2024-12-01 12:13:10
15:03:39.695,355,250,489,232,487,21.5,85.7,618,0,2024-12-01 12:13:11
14:55:40.976,351,264,497,258,476,21.6,85.3,593,0,2024-12-01 12:13:12
15:35:29.956,343,251,509,283,491,21.4,86.6,508,0,2024-12-01 12:13:13
15:01:21.188,339,293,490,310,475,21.5,85.6,633,0,2024-12-01 12:13:14
15:10:14.101,348,265,500,252,467,21.5,85.6,793,0,2024-12-01 12:13:15
15:01:22.245,349,262,498,251,461,21.5,85.5,687,0,2024-12-01 12:13:16
15:17:20.205,304,262,482,267,470,21.4,85.7,742,0,2024-12-01 12:13:17
14:51:38.012,373,298,554,252,487,21.6,85.4,558,0,2024-12-01 12:13:18
15:56:30.430,358,268,525,311,471,21.3,86.7,727,0,2024-12-01 12:13:19
14:51:33.785,351,294,495,273,463,21.6,85.8,173,0,2024-12-01 12:13:20
15:07:03.743,360,255,510,236,475,21.5,85.7,666,0,2024-12-01 12:13:21
15:28:40.573,345,271,510,305,467,21.5,86.2,628,0,2024-12-01 12:13:22
15:10:41.585,349,255,503,249,480,21.5,85.7,745,0,2024-12-01 12:13:23
14:46:52.283,352,264,546,254,488,21.6,85.4,375,0,2024-12-01 12:13:24
15:19:34.986,343,255,538,256,456,21.5,85.9,700,0,2024-12-01 12:13:25
15:27:41.935,345,241,499,272,466,21.4,86.0,630,0,2024-12-01 12:13:26
15:06:15.641,362,276,502,274,466,21.5,85.8,649,0,2024-12-01 12:13:27
14:51:38.540,348,252,513,255,474,21.5,85.5,508,0,2024-12-01 12:13:28
15:28:35.816,350,262,512,257,467,21.5,86.3,714,0,2024-12-01 12:13:29
14:54:47.636,354,276,526,241,475,21.6,85.4,554,0,2024-12-01 12:13:30
15:27:08.651,351,255,515,274,456,21.4,86.2,573,0,2024-12-01 12:13:31
15:44:18.400,352,256,524,279,473,21.4,86.4,550,0,2024-12-01 12:13:32
15:45:29.163,357,233,525,264,478,21.4,86.4,446,0,2024-12-01 12:13:33
15:03:09.020,348,261,500,254,482,21.6,85.8,751,0,2024-12-01 12:13:34
14:54:22.281,348,276,499,257,483,21.6,85.5,609,0,2024-12-01 12:13:35
15:53:00.748,344,263,505,287,483,21.3,86.5,403,0,2024-12-01 12:13:36
14:48:24.706,351,287,507,245,481,21.6,85.4,326,0,2024-12-01 12:13:37
15:40:25.453,343,257,516,275,471,21.3,86.4,543,0,2024-12-01 12:13:38
15:21:30.128,338,275,504,270,477,21.4,86.0,603,0,2024-12-01 12:13:39
15:20:58.442,354,257,510,270,465,21.5,86.1,693,0,2024-12-01 12:13:40
15:00:29.399,343,265,484,253,470,21.5,85.6,630,0,2024-12-01 12:13:41
15:22:53.035,353,259,542,281,480,21.6,85.9,610,0,2024-12-01 12:13:42
15:40:03.266,337,273,503,291,475,21.2,86.4,569,0,2024-12-01 12:13:43
15:21:39.632,351,264,533,273,465,21.4,86.0,749,0,2024-12-01 12:13:44
15:41:51.561,313,264,527,279,463,21.4,86.3,534,0,2024-12-01 12:13:45
15:36:46.278,337,263,504,289,465,21.3,86.4,501,0,2024-12-01 12:13:46
15:12:57.975,356,259,496,255,468,21.5,85.6,773,0,2024-12-01 12:13:47
15:31:10.599,347,261,499,256,439,21.4,86.0,606,0,2024-12-01 12:13:48
15:15:03.810,347,263,504,274,479,21.5,85.7,723,0,2024-12-01 12:13:49
15:41:08.763,346,246,521,271,457,21.4,86.5,558,0,2024-12-01 12:13:50
15:50:28.122,350,277,524,260,449,21.3,86.7,626,0,2024-12-01 12:13:51
14:56:07.907,341,279,489,247,475,21.5,85.4,736,0,2024-12-01 12:13:52
15:13:38.684,354,261,505,270,464,21.5,85.6,749,0,2024-12-01 12:13:53
15:37:13.211,355,270,507,290,469,21.3,86.5,584,0,2024-12-01 12:13:54
15:22:59.371,348,262,512,262,482,21.4,85.9,637,0,2024-12-01 12:13:55
15:36:16.178,361,244,518,260,535,21.4,86.7,660,0,2024-12-01 12:13:56
15:38:02.855,356,270,525,279,490,21.3,86.4,614,0,2024-12-01 12:13:57
14:53:01.992,354,282,507,248,473,21.6,85.4,518,0,2024-12-01 12:13:58
14:53:14.142,356,257,501,235,470,21.6,85.4,494,0,2024-12-01 12:13:59
14:47:38.758,369,220,495,258,480,21.6,85.4,339,0,2024-12-01 12:14:00
15:41:28.319,364,265,515,274,474,21.3,86.5,461,0,2024-12-01 12:14:01
15:10:46.872,353,279,512,271,487,21.4,85.7,729,0,2024-12-01 12:14:02
15:15:31.829,349,255,506,252,470,21.4,85.4,644,0,2024-12-01 12:14:03
15:32:48.862,355,259,518,269,477,21.4,86.1,545,0,2024-12-01 12:14:04
14:48:36.853,353,293,498,269,482,21.6,85.4,315,0,2024-12-01 12:14:05
14:56:40.122,345,263,485,257,460,21.6,85.3,629,0,2024-12-01 12:14:06
15:39:06.223,354,267,523,282,488,21.3,86.5,430,0,2024-12-01 12:14:07
14:49:15.937,350,294,502,287,481,21.6,85.3,443,0,2024-12-01 12:14:08
15:13:14.893,354,256,496,317,462,21.4,85.7,679,0,2024-12-01 12:14:09
14:49:40.762,364,287,505,255,485,21.6,85.6,498,0,2024-12-01 12:14:10
15:14:01.953,346,264,502,253,473,21.5,85.6,687,0,2024-12-01 12:14:11
15:40:14.888,345,253,511,268,465,21.2,86.5,691,0,2024-12-01 12:14:12
15:41:26.733,365,234,518,267,478,21.3,86.3,514,0,2024-12-01 12:14:13
15:20:10.387,362,257,496,271,466,21.4,85.9,815,0,2024-12-01 12:14:14
15:29:49.262,357,263,516,284,470,21.4,86.1,579,0,2024-12-01 12:14:15
14:48:40.549,352,275,506,245,483,21.6,85.3,320,0,2024-12-01 12:14:16
14:49:08.543,354,278,531,259,465,21.6,85.4,404,0,2024-12-01 12:14:17
15:18:36.849,359,259,515,254,460,21.5,86.0,753,0,2024-12-01 12:14:18
14:55:56.818,357,269,492,244,477,21.6,85.4,592,0,2024-12-01 12:14:19
15:29:11.748,355,261,504,276,477,21.4,86.2,585,0,2024-12-01 12:14:20
14:53:13.615,359,289,490,268,478,21.6,85.4,443,0,2024-12-01 12:14:21
15:35:02.499,340,273,510,274,475,21.4,86.5,600,0,2024-12-01 12:14:22
15:26:23.224,347,265,496,293,470,21.4,85.8,538,0,2024-12-01 12:14:23
15:42:06.889,359,267,520,269,473,21.2,86.6,534,0,2024-12-01 12:14:24
15:51:26.742,360,266,529,295,478,21.3,86.6,535,0,2024-12-01 12:14:25
15:39:31.045,367,293,500,274,492,21.4,86.6,574,0,2024-12-01 12:14:26
15:02:58.444,341,271,482,254,476,21.5,85.9,669,0,2024-12-01 12:14:27
15:35:52.662,347,253,511,284,469,21.4,86.4,506,0,2024-12-01 12:14:28
15:32:29.827,355,268,518,267,450,21.4,86.2,615,0,2024-12-01 12:14:29
15:15:31.300,338,267,492,259,469,21.4,85.7,799,0,2024-12-01 12:14:30
15:40:28.093,351,257,514,257,461,21.3,86.4,524,0,2024-12-01 12:14:31
15:35:46.853,347,271,511,259,465,21.4,86.4,565,0,2024-12-01 12:14:32
15:00:44.720,356,276,483,245,473,21.5,85.5,627,0,2024-12-01 12:14:33
15:18:20.989,353,253,505,268,450,21.5,85.9,738,0,2024-12-01 12:14:34
15:29:43.980,351,251,518,266,466,21.4,86.1,541,0,2024-12-01 12:14:35
15:48:18.731,349,259,522,281,447,21.3,86.4,512,0,2024-12-01 12:14:36
15:01:22.245,347,266,494,248,459,21.5,85.5,687,0,2024-12-01 12:14:37
15:47:40.695,352,273,511,325,465,21.4,86.4,153,0,2024-12-01 12:14:38
15:07:18.547,304,268,487,266,481,21.5,85.6,769,0,2024-12-01 12:14:39
15:33:03.669,343,266,515,280,488,21.3,86.3,556,0,2024-12-01 12:14:40
15:44:59.586,351,265,519,267,474,21.6,86.3,531,0,2024-12-01 12:14:41
14:51:52.271,353,279,509,262,468,21.6,85.3,515,0,2024-12-01 12:14:42
15:33:44.344,347,270,518,273,471,21.4,86.4,494,0,2024-12-01 12:14:43
15:01:39.685,355,273,506,259,461,21.6,85.4,555,0,2024-12-01 12:14:44
15:42:24.316,353,230,518,260,459,21.4,86.3,496,0,2024-12-01 12:14:45
15:06:10.884,361,266,501,321,488,21.5,85.9,623,0,2024-12-01 12:14:46
15:06:08.240,354,263,504,259,479,21.5,86.1,687,0,2024-12-01 12:14:47
15:12:16.211,346,264,499,257,477,21.4,85.9,700,0,2024-12-01 12:14:48
14:52:56.182,340,308,479,254,486,21.6,85.5,520,0,2024-12-01 12:14:49
14:55:14.570,370,278,489,233,470,21.6,85.4,453,0,2024-12-01 12:14:50
15:21:18.510,331,267,508,271,453,21.4,85.9,673,0,2024-12-01 12:14:51
15:33:43.289,355,256,571,266,473,21.4,86.3,500,0,2024-12-01 12:14:52
15:05:51.858,354,254,538,264,470,21.5,85.4,696,0,2024-12-01 12:14:53
15:49:44.295,349,253,506,275,464,21.3,86.4,550,0,2024-12-01 12:14:54
15:18:05.662,351,252,518,274,472,21.6,85.7,764,0,2024-12-01 12:14:55
14:55:28.301,348,263,497,252,472,21.6,85.4,500,0,2024-12-01 12:14:56
14:49:34.950,342,290,482,262,472,21.6,85.6,391,0,2024-12-01 12:14:57
14:58:23.120,345,254,509,234,480,21.5,85.6,665,0,2024-12-01 12:14:58
15:44:43.218,345,253,522,263,450,21.4,86.5,419,0,2024-12-01 12:14:59
14:47:46.679,357,269,508,258,460,21.6,85.4,423,0,2024-12-01 12:15:00
14:56:41.707,350,270,510,259,477,21.5,85.1,636,0,2024-12-01 12:15:01
14:51:36.954,351,290,501,264,488,21.6,84.8,593,0,2024-12-01 12:15:02
15:39:19.953,357,269,524,309,485,21.3,85.4,530,0,2024-12-01 12:15:03
15:16:09.365,347,266,507,258,457,21.5,84.3,775,0,2024-12-01 12:15:04
15:47:51.793,342,260,522,272,452,21.3,84.6,588,0,2024-12-01 12:15:05
15:11:58.235,361,257,534,271,460,21.5,83.4,742,0,2024-12-01 12:15:06
14:51:24.805,356,282,492,223,465,21.6,83.1,402,0,2024-12-01 12:15:07
15:08:31.521,344,254,497,261,467,21.5,82.9,680,0,2024-12-01 12:15:08
14:58:10.975,349,269,480,237,470,21.5,82.4,656,0,2024-12-01 12:15:09
15:51:45.226,344,265,528,269,475,21.2,83.4,538,0,2024-12-01 12:15:10
15:30:54.229,358,254,506,280,471,21.5,82.3,581,0,2024-12-01 12:15:11
15:31:14.824,347,265,506,329,476,21.4,82.2,551,0,2024-12-01 12:15:12
14:56:40.122,347,262,492,260,457,21.6,80.9,629,0,2024-12-01 12:15:13
15:38:22.393,352,252,522,278,463,21.3,82.0,494,0,2024-12-01 12:15:14
15:30:32.045,355,260,506,267,471,21.5,81.1,462,0,2024-12-01 12:15:15
15:27:18.160,354,255,510,251,468,21.4,80.7,847,0,2024-12-01 12:15:16
15:19:01.690,356,261,512,268,464,21.5,80.2,809,0,2024-12-01 12:15:17
15:10:53.215,353,255,509,268,457,21.5,79.6,715,0,2024-12-01 12:15:18
15:00:01.397,339,270,485,239,461,21.6,79.0,626,0,2024-12-01 12:15:19
14:48:04.636,347,271,500,237,416,21.6,78.6,403,0,2024-12-01 12:15:20
15:33:01.024,345,270,521,253,460,21.4,79.2,569,0,2024-12-01 12:15:21
15:55:22.304,351,243,509,265,470,21.1,79.1,441,0,2024-12-01 12:15:22
14:54:56.088,349,262,485,264,475,21.8,77.5,436,0,2024-12-01 12:15:23
14:52:18.678,352,296,500,252,443,21.6,77.3,525,0,2024-12-01 12:15:24
15:32:38.813,342,248,498,281,471,21.2,77.9,595,0,2024-12-01 12:15:25
15:33:13.178,348,257,490,275,490,21.4,77.7,521,0,2024-12-01 12:15:26
15:15:11.742,346,256,494,251,474,21.4,76.8,795,0,2024-12-01 12:15:27
15:52:15.334,350,209,511,310,466,21.4,76.9,550,0,2024-12-01 12:15:28
14:52:07.585,357,268,487,233,470,21.6,75.7,470,0,2024-12-01 12:15:29
15:11:46.074,343,250,488,258,455,21.4,75.6,789,0,2024-12-01 12:15:30
15:22:21.879,346,261,494,312,475,21.4,75.6,740,0,2024-12-01 12:15:31
15:03:19.596,353,273,490,248,470,21.5,75.0,717,0,2024-12-01 12:15:32
15:25:49.948,350,256,499,264,467,21.4,75.1,590,0,2024-12-01 12:15:33
14:50:59.984,344,281,494,243,464,21.6,74.0,470,0,2024-12-01 12:15:34
15:51:18.292,347,256,512,239,465,21.3,75.0,609,0,2024-12-01 12:15:35
15:09:36.032,346,269,535,270,456,21.5,73.5,757,0,2024-12-01 12:15:36
15:52:19.030,349,253,542,283,464,21.3,74.1,524,0,2024-12-01 12:15:37
14:52:33.468,354,276,491,251,452,21.6,72.5,548,0,2024-12-01 12:15:38
15:42:41.752,375,260,507,273,462,21.3,73.2,532,0,2024-12-01 12:15:39
15:19:37.100,324,250,472,262,468,21.5,72.5,825,0,2024-12-01 12:15:40
15:28:32.644,341,245,500,267,466,21.4,72.4,561,0,2024-12-01 12:15:41
15:29:42.395,349,239,518,266,463,21.4,72.0,649,0,2024-12-01 12:15:42
15:37:38.559,348,261,507,269,444,21.2,72.4,520,0,2024-12-01 12:15:43
15:39:31.045,355,277,484,272,474,21.4,71.8,574,0,2024-12-01 12:15:44
15:43:15.558,350,244,508,257,453,21.3,71.2,460,0,2024-12-01 12:15:45
14:47:01.264,341,259,483,247,441,21.6,70.2,248,0,2024-12-01 12:15:46
15:18:01.961,347,233,492,242,447,21.5,70.1,691,0,2024-12-01 12:15:47
15:44:36.351,311,264,523,271,458,21.4,70.2,460,0,2024-12-01 12:15:48
14:48:18.895,320,275,472,258,469,21.6,68.9,297,0,2024-12-01 12:15:49
15:15:45.043,330,266,473,253,461,21.5,68.9,697,0,2024-12-01 12:15:50
15:46:11.951,352,254,497,281,462,21.4,69.3,502,0,2024-12-01 12:15:51
14:49:07.487,335,294,486,251,457,21.6,67.9,322,0,2024-12-01 12:15:52
14:58:19.952,332,270,478,310,454,21.5,67.6,641,0,2024-12-01 12:15:53
14:46:44.889,351,107,479,244,467,21.6,67.2,343,0,2024-12-01 12:15:54
15:28:41.101,355,277,503,266,456,21.6,67.6,644,0,2024-12-01 12:15:55
15:39:25.236,345,252,547,275,457,21.3,67.6,560,0,2024-12-01 12:15:56
15:52:20.085,345,268,492,293,457,21.3,67.4,544,0,2024-12-01 12:15:57
15:15:36.584,319,251,468,252,460,21.4,66.4,766,0,2024-12-01 12:15:58
15:49:36.373,337,262,503,263,444,21.4,66.9,505,0,2024-12-01 12:15:59
15:53:10.254,328,262,496,264,453,21.3,66.4,549,0,2024-12-01 12:16:00
14:51:12.132,337,276,504,249,458,21.6,64.8,414,0,2024-12-01 12:16:01
15:05:37.590,327,261,483,274,437,21.5,65.3,694,0,2024-12-01 12:16:02
15:54:25.259,353,246,511,271,446,21.2,65.3,478,0,2024-12-01 12:16:03
15:01:25.943,331,250,479,246,462,21.5,64.2,634,0,2024-12-01 12:16:04
14:51:53.327,341,278,483,300,456,21.5,63.6,349,0,2024-12-01 12:16:05
14:52:08.641,338,281,478,248,441,21.6,63.3,576,0,2024-12-01 12:16:06
15:52:36.985,350,257,508,278,455,21.3,64.0,525,0,2024-12-01 12:16:07
15:33:15.291,330,262,490,256,447,21.6,63.4,562,0,2024-12-01 12:16:08
14:59:27.590,340,266,473,230,441,21.5,62.2,716,0,2024-12-01 12:16:09
15:01:53.427,326,260,455,251,446,21.6,61.9,735,0,2024-12-01 12:16:10
