Timestamp,MQ4,MQ3,MQ7,MQ135,MQ136,Temp,Hum,PM,Label
15:00:58.987,324,243,449,234,422,21.5,35.6,685,0
15:00:59.516,316,244,444,269,427,21.5,35.6,586,0
15:01:00.045,322,244,481,232,434,21.5,35.7,705,0
15:01:00.574,320,248,446,273,427,21.5,35.6,718,0
15:01:01.103,315,238,455,230,412,21.5,35.6,705,0
15:01:01.631,314,252,448,219,408,21.5,35.6,717,0
15:01:02.161,322,220,446,210,432,21.5,35.7,773,0
15:01:02.689,320,250,449,228,434,21.5,35.5,697,0
15:01:03.218,317,414,444,215,428,21.7,35.5,663,0
15:01:03.746,345,242,439,234,430,21.5,35.6,657,0
15:01:04.276,320,277,448,228,430,21.5,35.7,637,0
15:01:04.804,322,245,454,240,435,21.5,35.4,660,0
15:01:05.333,317,240,444,268,426,21.6,35.5,700,0
15:01:05.861,309,256,440,237,431,21.5,35.6,691,0
15:01:06.391,324,249,450,245,432,21.5,35.9,619,0
15:01:06.920,335,243,448,228,428,21.4,35.6,664,0
15:01:07.448,320,244,450,226,428,21.7,35.5,633,0
15:01:07.977,316,244,441,253,441,21.5,35.6,659,0
15:01:08.506,321,253,495,230,428,21.5,35.6,695,0
15:01:09.035,317,256,448,194,430,21.6,35.5,658,0
15:01:09.563,318,253,460,230,420,21.5,35.5,672,0
15:01:10.092,323,245,442,236,415,21.5,35.7,655,0
15:01:10.620,309,242,436,234,428,21.5,35.5,626,0
15:01:11.149,288,252,468,233,435,21.6,35.5,627,0
15:01:11.677,317,254,454,237,434,21.6,35.5,670,0
15:01:12.207,320,239,442,264,431,21.6,35.4,683,0
15:01:12.734,313,246,450,225,430,21.5,35.5,665,0
15:01:13.262,317,241,448,232,437,21.6,35.8,755,0
15:01:13.790,320,241,453,226,435,21.5,35.9,680,0
15:01:14.319,317,239,448,221,429,21.6,35.4,612,0
15:01:14.847,320,253,456,232,423,21.5,35.7,655,0
15:01:15.376,320,228,456,213,430,21.5,35.5,685,0
15:01:15.905,320,251,452,388,430,21.5,35.9,641,0
15:01:16.433,315,235,450,221,432,21.5,35.5,635,0
15:01:16.962,301,244,445,256,411,21.5,35.5,741,0
15:01:17.490,305,274,426,226,432,21.5,35.5,623,0
15:01:18.018,316,250,458,222,434,21.5,35.9,666,0
15:01:18.546,306,244,438,229,417,21.5,35.5,655,0
15:01:19.074,318,241,449,270,424,21.6,35.5,590,0
15:01:19.603,323,250,456,234,426,21.5,35.9,621,0
15:01:20.132,320,251,450,218,431,21.6,35.4,720,0
15:01:20.661,312,240,468,228,429,21.5,35.5,581,0
15:01:21.188,309,261,442,273,436,21.5,35.6,633,0
15:01:21.717,315,227,444,213,427,21.6,35.4,626,0
15:01:22.245,320,242,449,230,421,21.5,35.5,687,0
15:01:22.773,320,248,449,234,435,21.5,35.4,681,0
15:01:23.301,329,238,450,230,425,21.5,35.9,646,0
15:01:23.830,321,249,454,210,431,21.5,35.5,635,0
15:01:24.358,314,240,443,231,435,21.5,35.5,737,0
15:01:24.886,323,261,484,232,431,21.6,35.5,618,0
15:01:25.415,323,249,456,230,421,21.5,35.5,655,0
15:01:25.943,322,252,458,234,432,21.5,35.7,634,0
15:01:26.472,318,238,454,234,434,21.6,35.4,625,0
15:01:27.001,317,240,460,232,430,21.5,35.5,600,0
15:01:27.528,316,244,452,217,428,21.5,35.5,693,0
15:01:28.056,309,244,433,230,435,21.6,35.4,610,0
15:01:28.584,316,251,449,229,433,21.6,35.5,441,0
15:01:29.114,320,235,453,224,430,21.5,35.5,685,0
15:01:29.641,323,253,495,235,431,21.5,35.6,1099,0
15:01:30.170,317,235,452,240,437,21.5,35.5,615,0
15:01:30.699,317,256,452,232,429,21.5,35.5,751,0
15:01:31.226,320,248,492,232,434,21.6,35.4,715,0
15:01:31.754,320,244,448,215,438,21.5,35.6,669,0
15:01:32.283,316,240,451,229,440,21.5,35.7,653,0
15:01:32.812,314,240,449,229,430,21.5,35.6,671,0
15:01:33.341,311,244,440,212,434,21.5,35.5,606,0
15:01:33.869,315,242,494,230,428,21.5,35.6,657,0
15:01:34.398,320,245,452,234,416,21.5,35.4,704,0
15:01:34.926,317,278,448,228,428,21.6,35.5,663,0
15:01:35.455,324,245,458,222,436,21.6,35.5,548,0
15:01:35.984,320,242,448,230,436,21.5,35.9,599,0
15:01:36.513,323,253,450,230,432,21.6,35.3,479,0
15:01:37.041,321,250,453,228,430,21.6,35.5,695,0
15:01:37.570,343,250,456,191,439,21.5,35.5,603,0
15:01:38.098,318,249,450,233,429,21.6,35.5,640,0
15:01:38.627,318,240,448,237,431,21.5,35.9,598,0
15:01:39.157,320,248,458,234,432,21.6,35.5,631,0
15:01:39.685,324,244,454,237,420,21.6,35.4,555,0
15:01:40.213,320,245,473,226,430,21.6,35.5,680,0
15:01:40.742,313,242,436,229,431,21.5,35.6,662,0
15:01:41.271,297,240,434,222,438,21.6,35.8,617,0
15:01:41.799,318,256,452,234,433,21.6,35.5,571,0
15:01:42.328,322,242,453,223,431,21.6,35.5,637,0
15:01:42.857,318,249,444,233,428,21.6,35.5,605,0
15:01:43.385,315,249,452,230,420,21.5,35.6,627,0
15:01:43.915,313,250,477,229,431,21.6,35.6,529,0
15:01:44.443,316,249,452,227,431,21.6,35.5,690,0
15:01:44.972,292,241,432,232,434,21.6,35.5,525,0
15:01:45.501,322,249,464,221,432,21.6,35.8,1185,0
15:01:46.030,324,245,448,222,431,21.6,35.5,573,0
15:01:46.559,318,241,474,227,432,21.6,35.3,575,0
15:01:47.087,322,242,449,271,432,21.6,35.5,625,0
15:01:47.616,312,246,448,264,430,21.6,35.5,599,0
15:01:48.144,320,246,445,215,424,21.6,35.8,685,0
15:01:48.673,320,250,450,246,431,21.6,35.5,568,0
15:01:49.201,320,247,448,230,428,21.6,35.4,620,0
15:01:49.730,321,247,454,239,430,21.6,35.4,666,0
15:01:50.257,320,247,439,229,435,21.6,35.4,644,0
15:01:50.786,318,235,454,209,430,21.6,35.4,672,0
15:01:51.313,310,246,436,229,431,21.6,35.4,631,0
15:01:51.842,322,249,442,306,434,21.6,35.5,560,0
15:01:52.371,323,247,447,210,432,21.6,35.4,562,0
15:01:52.898,323,230,449,216,436,21.6,35.4,698,0
15:01:53.427,308,246,436,234,434,21.6,35.4,735,0
15:01:53.954,320,242,476,227,426,21.6,35.4,726,0
15:01:54.482,326,241,448,219,425,21.6,35.4,715,0
15:01:55.010,316,256,454,304,432,21.6,35.6,901,0
15:01:55.538,316,230,452,219,432,21.6,35.3,654,0
15:01:56.067,317,245,448,264,458,21.6,35.4,697,0
15:01:56.594,329,248,440,228,433,21.6,35.4,675,0
15:01:57.123,336,245,449,231,428,21.6,35.4,692,0
15:01:57.650,313,235,450,225,431,21.6,35.3,687,0
15:01:58.179,310,248,441,225,429,21.6,35.4,709,0
15:01:58.706,315,251,436,234,430,21.6,35.4,841,0
15:01:59.235,320,248,451,232,428,21.5,35.5,731,0
15:01:59.762,318,249,489,230,429,21.6,35.4,661,0
15:02:00.291,326,240,453,224,434,21.5,35.6,615,0
15:02:00.819,315,242,473,229,427,21.6,35.4,629,0
15:02:01.348,337,250,446,230,446,21.7,35.4,581,0
15:02:01.876,317,243,450,216,430,21.6,35.4,711,0
15:02:02.404,324,231,458,214,435,21.6,35.4,696,0
15:02:02.932,318,280,454,215,435,21.6,35.3,622,0
15:02:03.460,309,249,443,232,435,21.5,35.7,719,0
15:02:03.989,305,244,442,235,430,21.5,35.5,731,0
15:02:04.517,312,252,447,176,432,21.6,35.4,581,0
15:02:05.045,331,244,448,180,437,21.6,35.4,598,0
15:02:05.573,312,243,446,230,426,21.6,35.4,598,0
15:02:06.101,316,243,452,253,436,21.5,35.5,724,0
15:02:06.629,320,247,450,224,437,21.6,35.5,1085,0
15:02:07.158,322,246,447,225,429,21.6,35.4,701,0
15:02:07.686,298,251,441,234,445,21.5,35.6,694,0
15:02:08.215,316,242,446,229,430,21.6,35.8,737,0
15:02:08.744,324,241,444,231,430,21.6,35.5,729,0
15:02:09.272,325,244,455,225,435,21.6,35.5,609,0
15:02:09.802,318,252,454,225,430,21.5,35.5,1028,0
15:02:10.330,320,249,455,244,433,21.5,35.7,607,0
15:02:10.860,312,251,448,214,430,21.6,35.5,699,0
15:02:11.388,324,249,456,232,431,21.6,35.4,655,0
15:02:11.917,318,251,451,274,434,21.5,35.6,671,0
15:02:12.445,309,240,435,230,425,21.6,35.5,701,0
15:02:12.974,320,243,446,234,430,21.5,35.6,699,0
15:02:13.503,320,231,451,219,431,21.6,35.6,792,0
15:02:14.031,285,250,440,233,430,21.5,35.9,673,0
15:02:14.560,321,247,453,228,436,21.5,35.6,760,0
15:02:15.089,316,250,456,223,418,21.6,35.6,655,0
15:02:15.617,320,243,449,230,431,21.5,35.6,518,0
15:02:16.146,322,256,450,247,431,21.6,35.5,679,0
15:02:16.675,323,242,449,226,427,21.6,35.5,717,0
15:02:17.204,335,239,454,226,442,21.6,35.5,700,0
15:02:17.734,316,243,456,230,430,21.6,35.5,623,0
15:02:18.262,291,258,431,227,428,21.6,35.3,695,0
15:02:18.791,323,244,444,230,430,21.6,35.5,734,0
15:02:19.319,301,253,442,271,419,21.6,35.6,624,0
15:02:19.847,311,250,435,231,427,21.6,35.6,572,0
15:02:20.375,321,260,447,226,433,21.5,35.6,675,0
15:02:20.904,315,242,448,227,431,21.6,35.5,731,0
15:02:21.433,318,243,440,237,417,21.6,35.5,622,0
15:02:21.962,321,252,452,232,441,21.6,35.6,637,0
15:02:22.490,321,245,452,228,435,21.6,35.5,694,0
15:02:23.019,318,257,454,265,427,21.6,35.5,757,0
15:02:23.548,316,243,450,222,429,21.6,35.5,646,0
15:02:24.077,321,232,451,219,434,21.6,35.5,745,0
15:02:24.606,308,243,430,232,436,21.6,35.5,692,0
15:02:25.135,318,251,448,244,432,21.6,35.5,695,0
15:02:25.664,321,251,444,230,433,21.6,35.5,649,0
15:02:26.193,310,243,435,230,430,21.5,35.6,725,0
15:02:26.722,317,249,444,251,437,21.6,35.5,523,0
15:02:27.251,320,249,450,226,434,21.6,35.5,677,0
15:02:27.780,324,249,446,236,432,21.5,35.4,638,0
15:02:28.308,322,248,452,236,436,21.6,35.8,614,0
15:02:28.836,320,240,448,226,431,21.6,35.5,688,0
15:02:29.365,318,250,452,221,432,21.6,35.5,581,0
15:02:29.894,315,242,444,216,430,21.6,35.5,705,0
15:02:30.423,303,253,438,233,430,21.6,35.5,662,0
15:02:30.952,321,240,445,222,426,21.6,35.5,270,0
15:02:31.481,320,237,447,222,428,21.5,35.6,613,0
15:02:32.011,321,241,481,237,439,21.6,35.5,697,0
15:02:32.539,315,250,438,213,422,21.5,35.6,640,0
15:02:33.068,320,221,445,214,428,21.6,35.3,855,0
15:02:33.596,285,245,433,232,426,21.5,35.9,793,0
15:02:34.125,315,243,451,268,433,21.5,35.6,643,0
15:02:34.654,318,251,454,231,422,21.5,35.6,679,0
15:02:35.183,316,231,449,222,426,21.6,35.5,307,0
15:02:35.712,322,256,456,232,435,21.6,35.5,713,0
15:02:36.241,321,224,451,212,430,21.5,35.5,765,0
15:02:36.769,318,239,450,231,430,21.5,35.6,739,0
15:02:37.297,314,241,444,232,437,21.5,35.6,643,0
15:02:37.827,318,241,447,274,430,21.6,35.5,683,0
15:02:38.356,325,250,488,234,432,21.5,35.6,662,0
15:02:38.885,329,242,500,240,430,21.6,35.4,692,0
15:02:39.412,321,228,452,215,433,21.5,35.6,673,0
15:02:39.942,328,216,450,220,436,21.5,35.5,634,0
15:02:40.470,321,241,462,227,428,21.5,35.5,785,0
15:02:40.998,316,257,451,230,426,21.7,35.6,1069,0
15:02:41.527,316,248,449,239,439,21.5,35.5,584,0
15:02:42.055,320,237,456,229,434,21.5,35.5,163,0
15:02:42.583,321,254,447,233,432,21.5,35.6,709,0
15:02:43.111,318,250,456,239,431,21.5,35.6,605,0
15:02:43.640,323,243,522,226,426,21.5,35.6,673,0
15:02:44.170,320,240,445,227,425,21.6,35.5,637,0
15:02:44.698,314,243,450,225,433,21.5,35.7,782,0
15:02:45.228,338,241,451,229,438,21.5,35.6,678,0
15:02:45.756,286,245,452,230,426,21.5,35.4,654,0
15:02:46.285,311,241,438,226,427,21.5,35.5,709,0
15:02:46.812,315,242,430,236,436,21.5,35.6,695,0
15:02:47.342,319,242,447,274,429,21.4,35.7,639,0
15:02:47.870,318,241,442,235,435,21.5,35.7,695,0
15:02:48.399,320,240,449,229,434,21.5,35.5,713,0
15:02:48.928,320,247,455,227,428,21.6,35.5,663,0
15:02:49.457,315,238,449,229,429,21.5,35.6,621,0
15:02:49.986,320,242,458,260,435,21.5,35.6,653,0
15:02:50.515,312,240,456,233,431,21.5,35.7,686,0
15:02:51.044,314,240,450,232,430,21.5,35.6,691,0
15:02:51.573,320,213,450,213,430,21.5,35.9,706,0
15:02:52.101,313,241,444,236,433,21.5,35.9,619,0
15:02:52.630,314,272,451,228,412,21.6,35.8,699,0
15:02:53.159,315,249,454,228,434,21.6,35.6,693,0
15:02:53.686,320,249,437,242,423,21.5,35.6,632,0
15:02:54.216,326,249,493,234,434,21.5,35.4,699,0
15:02:54.743,323,247,467,230,432,21.5,35.7,673,0
15:02:55.273,306,244,434,230,426,21.6,35.5,753,0
15:02:55.801,317,242,445,229,430,21.5,35.7,635,0
15:02:56.331,322,251,447,237,434,21.6,35.3,679,0
15:02:56.858,314,250,493,234,427,21.5,35.7,699,0
15:02:57.388,320,251,454,246,431,21.5,35.7,617,0
15:02:57.917,289,196,434,230,433,21.5,35.4,630,0
15:02:58.444,314,248,446,227,431,21.5,35.9,669,0
15:02:58.974,321,249,442,227,433,21.6,35.6,681,0
15:02:59.502,320,242,458,233,434,21.5,35.6,661,0
15:03:00.030,320,250,452,250,431,21.6,35.5,759,0
15:03:00.560,320,262,457,231,428,21.5,35.7,699,0
15:03:01.088,318,232,448,218,426,21.6,35.6,693,0
15:03:01.617,320,250,452,226,424,21.5,35.7,668,0
15:03:02.146,321,234,450,221,435,21.5,35.6,680,0
15:03:02.674,319,235,449,215,429,21.5,35.6,617,0
15:03:03.204,325,249,474,231,426,21.5,35.7,701,0
15:03:03.732,318,250,491,236,428,21.5,35.7,641,0
15:03:04.261,316,245,442,230,428,21.5,35.6,630,0
15:03:04.790,294,246,440,237,438,21.5,35.6,736,0
15:03:05.319,313,259,437,232,430,21.4,35.6,633,0
15:03:05.847,303,242,431,230,432,21.6,35.5,643,0
15:03:06.376,332,247,443,236,437,21.5,35.4,625,0
15:03:06.904,320,256,446,235,436,21.5,35.7,673,0
15:03:07.433,306,240,440,230,426,21.6,35.6,695,0
15:03:07.962,310,251,452,229,428,21.6,35.5,670,0
15:03:08.491,322,243,452,230,424,21.5,35.6,705,0
15:03:09.020,321,235,456,234,434,21.6,35.8,751,0
15:03:09.547,317,250,451,248,434,21.5,35.6,647,0
15:03:10.076,321,250,457,226,432,21.5,35.6,633,0
15:03:10.605,324,250,454,233,425,21.5,35.7,636,0
15:03:11.134,325,245,500,229,435,21.5,35.7,659,0
15:03:11.663,320,246,456,226,433,21.5,35.7,697,0
15:03:12.192,314,243,450,274,432,21.5,35.9,647,0
15:03:12.721,322,253,456,246,435,21.6,35.6,555,0
15:03:13.250,320,232,451,222,429,21.5,35.7,783,0
15:03:13.779,322,251,454,232,428,21.5,35.9,646,0
15:03:14.308,324,241,491,235,430,21.5,35.9,674,0
15:03:14.836,322,252,460,233,427,21.6,35.6,697,0
15:03:15.364,323,228,447,215,434,21.4,35.7,667,0
15:03:15.893,321,245,456,234,427,21.5,35.6,615,0
15:03:16.423,318,244,444,233,428,21.6,35.5,625,0
15:03:16.951,322,246,450,222,435,21.5,35.7,680,0
15:03:17.480,309,253,443,251,430,21.5,35.6,661,0
15:03:18.009,321,237,452,223,440,21.5,35.6,720,0
15:03:18.538,318,247,460,236,428,21.5,35.6,666,0
15:03:19.067,322,256,434,240,423,21.5,35.9,551,0
15:03:19.596,321,257,454,228,434,21.5,35.7,717,0
15:03:20.125,291,248,439,236,423,21.5,35.7,802,0
15:03:20.654,324,235,446,220,434,21.4,35.6,676,0
15:03:21.182,310,243,445,230,419,21.5,35.6,739,0
15:03:21.711,320,246,458,232,434,21.4,35.7,675,0
15:03:22.240,322,247,453,266,433,21.6,35.5,631,0
15:03:22.769,324,244,474,236,433,21.5,35.9,654,0
15:03:23.298,309,250,445,234,432,21.5,35.7,587,0
15:03:23.827,320,213,450,205,430,21.5,35.7,587,0
15:03:24.356,335,245,450,245,432,21.5,35.7,675,0
15:03:24.885,324,231,441,223,430,21.5,35.9,731,0
15:03:25.414,315,240,456,260,426,21.5,35.8,697,0
15:03:25.942,322,249,454,234,428,21.5,35.7,687,0
15:03:26.471,317,230,449,219,428,21.5,35.7,662,0
15:03:27.000,319,264,450,225,425,21.5,35.9,667,0
15:03:27.529,324,236,450,207,430,21.5,35.7,619,0
15:03:28.058,308,243,437,232,443,21.5,35.9,667,0
15:03:28.587,315,249,456,260,432,21.4,35.7,623,0
15:03:29.116,320,234,452,222,428,21.5,35.7,564,0
15:03:29.645,320,243,458,232,428,21.5,35.7,633,0
15:03:30.174,320,249,452,236,434,21.5,35.6,594,0
15:03:30.703,306,243,434,229,432,21.5,35.7,696,0
15:03:31.231,321,238,453,222,432,21.5,35.7,697,0
15:03:31.761,311,251,453,219,435,21.5,35.9,680,0
15:03:32.290,316,240,444,236,434,21.5,35.7,751,0
15:03:32.819,315,240,449,227,463,21.5,35.7,631,0
15:03:33.347,311,253,450,222,440,21.5,35.7,667,0
15:03:33.877,320,240,485,235,419,21.5,35.9,687,0
15:03:34.405,320,242,490,227,434,21.5,35.6,640,0
15:03:34.935,320,241,456,231,426,21.5,35.7,613,0
15:03:35.464,318,285,451,217,434,21.5,35.7,681,0
15:03:35.993,320,242,450,240,429,21.5,35.7,692,0
15:03:36.522,305,240,440,232,431,21.4,35.7,614,0
15:03:37.051,320,246,453,230,422,21.5,35.9,709,0
15:03:37.579,320,241,447,276,421,21.5,35.7,523,0
15:03:38.108,306,241,439,228,432,21.5,35.7,711,0
15:03:38.638,314,248,448,231,433,21.6,35.6,629,0
15:03:39.166,318,217,455,214,434,21.5,35.6,691,0
15:03:39.695,323,226,452,218,438,21.5,35.7,618,0
15:03:40.224,321,236,449,229,411,21.5,35.7,651,0
15:03:40.752,325,247,478,222,409,21.5,35.4,646,0
15:03:41.281,323,249,465,231,416,21.5,35.7,711,0
15:03:41.809,316,242,459,231,427,21.5,35.4,710,0
15:03:42.338,310,238,430,229,432,21.6,35.6,719,0
15:03:42.865,317,249,448,228,443,21.5,35.6,637,0
15:03:43.395,307,238,430,230,432,21.5,35.7,711,0
15:03:43.923,316,240,440,231,434,21.5,35.7,745,0
15:03:44.452,319,239,451,288,434,21.5,35.6,547,0
15:03:44.981,325,247,448,232,425,21.5,35.6,657,0
15:03:45.510,317,240,456,230,427,21.5,35.6,591,0
15:03:46.039,321,233,451,222,431,21.6,35.6,685,0
15:03:46.567,307,251,437,233,433,21.5,35.7,743,0
15:03:47.097,324,257,450,239,437,21.5,35.7,691,0
15:03:47.625,302,240,438,231,431,21.5,35.9,706,0
15:03:48.155,315,250,470,234,428,21.5,35.9,717,0
15:03:48.683,315,247,454,236,432,21.6,35.5,721,0
15:03:49.213,320,248,485,233,431,21.5,35.9,685,0
15:03:49.741,321,250,457,223,433,21.6,35.6,653,0
15:03:50.270,320,252,454,236,420,21.5,35.6,590,0
15:03:50.798,315,241,450,215,424,21.5,35.6,676,0
15:03:51.328,322,250,458,231,430,21.5,35.6,801,0
15:03:51.856,322,238,454,223,436,21.5,35.6,716,0
15:03:52.385,324,240,456,228,426,21.5,35.6,623,0
15:03:52.914,315,239,496,231,428,21.5,35.6,620,0
15:03:53.444,310,240,450,245,430,21.6,35.5,481,0
15:03:53.973,319,228,450,216,431,21.5,35.6,763,0
15:03:54.502,318,248,452,243,439,21.5,35.7,729,0
15:03:55.031,321,238,451,226,423,21.5,35.6,624,0
15:03:55.560,323,246,456,230,423,21.5,35.9,587,0
15:03:56.088,313,214,452,224,427,21.5,35.6,445,0
15:03:56.618,325,243,438,229,426,21.5,35.7,444,0
15:03:57.146,305,240,448,233,438,21.4,35.7,604,0
15:03:57.676,314,239,450,232,424,21.5,35.9,577,0
15:03:58.204,297,243,436,232,429,21.6,35.5,641,0
15:03:58.733,315,236,447,226,431,21.5,35.6,671,0
15:03:59.262,320,241,462,230,430,21.5,35.6,967,0
15:03:59.792,320,243,452,228,414,21.5,35.7,713,0
15:04:00.320,323,241,450,222,418,21.5,35.9,667,0
15:04:00.849,320,240,450,231,420,21.5,35.6,660,0
15:04:01.378,315,241,452,231,417,21.5,35.8,617,0
15:04:01.906,317,248,445,232,430,21.6,35.6,634,0
15:04:02.435,324,240,461,230,424,21.5,35.7,615,0
15:04:02.963,320,241,452,264,430,21.5,35.6,619,0
15:04:03.492,322,246,452,236,430,21.5,35.7,707,0
15:04:04.021,313,247,449,233,434,21.4,35.8,794,0
15:04:04.549,251,242,433,232,427,21.5,35.7,682,0
15:04:05.078,320,245,452,231,424,21.5,35.7,663,0
15:04:05.607,321,241,453,231,440,21.6,35.6,690,0
15:04:06.135,320,251,454,224,410,21.5,35.7,679,0
15:04:06.664,322,214,450,218,432,21.6,35.6,676,0
15:04:07.192,323,246,451,228,432,21.5,35.7,701,0
15:04:07.721,323,244,444,206,429,21.5,35.8,647,0
15:04:08.249,337,249,464,232,430,21.5,35.7,556,0
15:04:08.778,316,251,454,265,434,21.5,35.7,714,0
15:04:09.307,321,236,451,224,431,21.6,35.7,710,0
15:04:09.836,314,243,449,230,416,21.5,35.9,685,0
15:04:10.365,326,230,432,222,428,21.5,35.7,705,0
15:04:10.894,313,241,450,252,430,21.5,35.7,692,0
15:04:11.423,322,205,456,233,425,21.5,35.7,737,0
15:04:11.952,317,257,444,236,432,21.5,35.9,657,0
15:04:12.481,318,245,452,231,427,21.6,35.8,619,0
15:04:13.009,321,246,452,262,434,21.4,35.7,577,0
15:04:13.538,288,228,452,214,436,21.5,35.6,673,0
15:04:14.067,313,251,450,231,435,21.5,35.7,692,0
15:04:14.596,313,242,453,217,416,21.6,35.7,652,0
15:04:15.125,313,238,444,224,428,21.5,35.7,639,0
15:04:15.654,316,240,448,269,433,21.5,35.7,631,0
15:04:16.183,283,243,429,225,419,21.4,35.7,734,0
15:04:16.712,317,243,448,231,429,21.5,35.8,740,0
15:04:17.240,310,239,458,233,437,21.5,35.7,621,0
15:04:17.769,318,217,448,210,427,21.5,35.7,673,0
15:04:18.298,322,251,450,229,426,21.5,35.9,681,0
15:04:18.827,327,250,436,234,402,21.5,35.7,619,0
15:04:19.356,314,234,448,220,428,21.5,35.7,664,0
15:04:19.885,330,251,453,231,426,21.5,35.9,739,0
15:04:20.414,298,242,433,235,436,21.5,35.7,741,0
15:04:20.942,323,242,448,232,432,21.5,35.8,663,0
15:04:21.471,314,242,449,250,431,21.5,35.7,610,0
15:04:22.000,321,241,453,235,429,21.5,35.6,674,0
15:04:22.529,320,246,452,211,441,21.5,35.7,633,0
15:04:23.058,314,241,442,253,428,21.5,35.7,708,0
15:04:23.587,319,240,452,229,421,21.5,35.7,739,0
15:04:24.116,318,241,447,230,444,21.5,35.7,733,0
15:04:24.645,308,241,439,243,428,21.5,35.7,714,0
15:04:25.174,320,259,452,266,432,21.6,35.6,673,0
15:04:25.702,319,237,448,228,394,21.4,35.7,612,0
15:04:26.230,322,236,452,220,440,21.6,35.6,663,0
15:04:26.758,320,248,472,234,435,21.5,35.7,625,0
15:04:27.287,320,216,450,219,430,21.5,35.7,665,0
15:04:27.817,321,243,448,238,431,21.5,35.7,587,0
15:04:28.345,320,240,456,233,430,21.5,35.7,735,0
15:04:28.875,321,242,470,215,427,21.4,35.8,728,0
15:04:29.403,314,256,450,237,434,21.6,35.6,906,0
15:04:29.931,340,239,457,232,402,21.6,35.8,591,0
15:04:30.459,320,248,462,234,431,21.5,35.7,743,0
15:04:30.988,312,240,451,223,420,21.5,35.7,655,0
15:04:31.516,307,241,442,228,432,21.5,35.8,721,0
15:04:32.045,308,248,461,232,434,21.5,35.7,673,0
15:04:32.574,318,230,450,231,427,21.4,35.7,642,0
15:04:33.102,316,237,458,214,434,21.5,35.7,691,0
15:04:33.632,320,243,447,262,430,21.5,35.6,648,0
15:04:34.161,318,244,454,232,422,21.5,35.7,705,0
15:04:34.689,318,238,454,227,432,21.6,35.6,735,0
15:04:35.219,294,239,436,232,421,21.5,35.7,686,0
15:04:35.748,322,242,448,266,435,21.4,35.7,577,0
15:04:36.277,310,235,452,257,434,21.5,35.7,640,0
15:04:36.805,320,236,446,251,428,21.6,35.6,645,0
15:04:37.334,320,241,448,253,436,21.5,35.7,713,0
15:04:37.862,324,242,445,233,426,21.4,35.6,702,0
15:04:38.391,322,241,476,215,431,21.4,35.6,696,0
15:04:38.918,321,241,452,256,426,21.6,35.6,645,0
15:04:39.446,314,237,451,240,426,21.4,35.7,687,0
15:04:39.975,322,249,451,279,434,21.5,35.7,675,0
15:04:40.504,322,242,448,230,428,21.4,35.7,608,0
15:04:41.033,322,222,448,233,430,21.5,35.7,662,0
15:04:41.562,320,247,452,234,446,21.5,35.9,743,0
15:04:42.092,312,244,452,201,424,21.5,35.7,641,0
15:04:42.620,289,243,435,232,444,21.5,35.7,704,0
15:04:43.149,321,240,479,228,440,21.5,35.7,685,0
15:04:43.678,322,250,446,232,431,21.5,35.7,623,0
15:04:44.207,321,250,452,266,434,21.5,35.8,685,0
15:04:44.735,323,245,444,230,426,21.5,35.7,647,0
15:04:45.264,320,249,466,216,428,21.5,35.9,733,0
15:04:45.793,320,239,480,235,431,21.5,35.8,609,0
15:04:46.321,316,240,484,229,427,21.6,35.7,716,0
15:04:46.851,320,251,454,233,422,21.6,35.7,709,0
15:04:47.379,320,240,448,224,427,21.5,35.9,683,0
15:04:47.908,314,238,448,231,528,21.5,35.8,700,0
15:04:48.437,320,241,452,226,434,21.5,35.7,713,0
15:04:48.965,316,248,452,231,426,21.5,35.8,651,0
15:04:49.493,321,272,451,236,421,21.5,35.9,811,0
15:04:50.022,303,248,438,235,434,21.5,35.8,659,0
15:04:50.550,318,242,482,241,434,21.5,35.8,741,0
15:04:51.078,316,240,450,278,433,21.5,35.9,580,0
15:04:51.607,329,241,479,231,431,21.5,35.9,610,0
15:04:52.136,316,241,452,211,446,21.5,35.8,669,0
15:04:52.664,319,241,451,230,418,21.5,35.8,662,0
15:04:53.192,320,243,448,232,429,21.5,35.8,747,0
15:04:53.720,325,249,441,235,436,21.5,35.9,704,0
15:04:54.249,325,243,460,249,431,21.5,35.8,727,0
15:04:54.778,325,250,452,272,438,21.5,35.9,636,0
15:04:55.306,342,240,450,216,437,21.5,35.9,611,0
15:04:55.835,320,251,485,217,428,21.5,35.9,663,0
15:04:56.364,293,242,434,238,429,21.5,36.1,699,0
15:04:56.893,321,245,450,226,429,21.4,35.8,694,0
15:04:57.421,316,241,480,232,435,21.5,36.1,719,0
15:04:57.950,321,241,448,273,432,21.4,35.9,653,0
15:04:58.478,315,243,452,233,428,21.5,35.8,767,0
15:04:59.007,316,262,442,226,409,21.5,35.4,650,0
15:04:59.534,322,256,458,232,429,21.6,35.7,672,0
15:05:00.063,320,248,440,238,427,21.5,35.9,643,0
15:05:00.592,296,240,436,234,428,21.4,35.7,608,0
15:05:01.121,314,240,444,230,436,21.6,35.3,659,0
15:05:01.649,317,239,452,233,423,21.5,35.9,694,0
15:05:02.178,320,247,455,233,429,21.5,35.8,711,0
15:05:02.706,322,273,480,234,435,21.4,35.7,705,0
15:05:03.234,321,253,451,233,432,21.5,35.8,716,0
15:05:03.763,320,228,456,222,430,21.5,35.8,687,0
15:05:04.290,320,249,452,256,432,21.5,35.8,674,0
